energy,danceability,valence,liveness,instrumentalness,acousticness,speechiness,On_chart,Cluster
0.914,0.8079999999999999,0.768,0.112,0.937,0.0741,0.0377,0,1
0.601,0.804,0.409,0.161,0.951,0.00504,0.0577,0,8
0.821,0.804,0.8290000000000001,0.203,0.905,0.0392,0.0439,0,1
0.642,0.574,0.653,0.198,0.0,0.131,0.369,0,5
0.653,0.8029999999999999,0.649,0.12,0.942,0.0165,0.0535,0,1
0.275,0.8809999999999999,0.306,0.135,0.898,0.00014,0.149,0,8
0.773,0.812,0.979,0.172,0.949,0.00502,0.127,0,1
0.5920000000000001,0.8109999999999999,0.763,0.141,0.913,0.00289,0.0456,0,1
0.966,0.8,0.629,0.143,0.878,0.0633,0.0448,0,1
0.789,0.6509999999999999,0.73,0.287,0.852,0.181,0.0303,0,1
0.8370000000000001,0.623,0.507,0.355,0.000168,0.0184,0.0322,0,7
0.914,0.389,0.552,0.0785,0.000252,0.00107,0.0629,0,7
0.7509999999999999,0.7090000000000001,0.6659999999999999,0.136,0.949,0.0391,0.0635,0,1
0.726,0.81,0.635,0.141,0.927,0.000468,0.0491,0,1
0.253,0.805,0.231,0.122,0.901,0.000111,0.273,0,8
0.24,0.805,0.154,0.117,0.942,0.000222,0.102,0,8
0.818,0.802,0.382,0.148,0.946,0.000222,0.0437,0,8
0.235,0.815,0.588,0.139,0.0953,0.00058,0.262,0,9
0.227,0.8809999999999999,0.285,0.114,0.0,0.234,0.5379999999999999,0,9
0.909,0.8109999999999999,0.458,0.0458,0.914,4.96e-05,0.0553,0,1
0.609,0.813,0.715,0.0557,0.939,7.45e-06,0.0587,0,1
0.982,0.575,0.3720000000000001,0.0752,0.0,0.0235,0.11,0,7
0.955,0.563,0.345,0.213,0.00208,0.00221,0.053,0,7
0.971,0.5820000000000001,0.504,0.357,7.53e-05,0.00116,0.0514,0,7
0.711,0.614,0.25,0.225,0.0,0.00437,0.306,0,7
0.679,0.75,0.345,0.149,0.0,0.0862,0.111,0,9
0.453,0.826,0.0511,0.102,0.0,0.0699,0.313,0,9
0.475,0.8540000000000001,0.42,0.309,0.0,0.0119,0.269,0,9
0.626,0.903,0.393,0.0794,0.0,0.0362,0.246,0,9
0.509,0.84,0.764,0.122,0.0,0.156,0.457,0,5
0.6920000000000001,0.643,0.55,0.277,0.0,0.31,0.403,0,0
0.746,0.746,0.339,0.334,0.0,0.0296,0.301,0,7
0.406,0.0,0.0,0.4270000000000001,0.0,0.366,0.0,0,2
0.574,0.648,0.147,0.144,0.789,0.0734,0.0481,0,8
0.5579999999999999,0.69,0.298,0.109,4.25e-05,0.515,0.0991,0,9
0.363,0.87,0.409,0.104,8.51e-06,0.0504,0.409,0,9
0.5529999999999999,0.858,0.682,0.111,0.0,0.00183,0.472,0,5
0.6409999999999999,0.7809999999999999,0.965,0.0891,0.0,0.557,0.0666,0,0
0.198,0.376,0.659,0.0703,0.108,0.994,0.0414,0,2
0.0714,0.298,0.371,0.398,0.145,0.994,0.0503,0,2
0.324,0.431,0.86,0.281,0.519,0.994,0.0618,0,4
0.0622,0.3670000000000001,0.6920000000000001,0.293,0.0709,0.995,0.0515,0,2
0.0965,0.449,0.86,0.288,0.258,0.995,0.0593,0,2
0.0474,0.206,0.205,0.186,0.0257,0.994,0.0547,0,2
0.235,0.332,0.8809999999999999,0.147,0.401,0.994,0.063,0,2
0.165,0.294,0.296,0.0875,0.598,0.994,0.0453,0,4
0.281,0.446,0.961,0.21,0.682,0.992,0.0615,0,4
0.079,0.249,0.296,0.26,0.0757,0.991,0.051,0,2
0.0918,0.404,0.8059999999999999,0.326,0.106,0.993,0.0537,0,2
0.0561,0.393,0.894,0.1689999999999999,0.00496,0.995,0.0584,0,2
0.0649,0.383,0.698,0.121,0.0816,0.994,0.0561,0,2
0.157,0.516,0.933,0.245,0.0468,0.994,0.0518,0,0
0.193,0.435,0.968,0.28,0.377,0.995,0.0487,0,0
0.234,0.299,0.181,0.11,6.73e-05,0.935,0.0355,0,2
0.49,0.34,0.664,0.15,0.329,0.952,0.042,0,2
0.199,0.276,0.0781,0.0987,2.64e-05,0.942,0.0348,0,2
0.251,0.171,0.108,0.186,0.0175,0.968,0.0355,0,2
0.127,0.416,0.0809,0.111,0.0,0.957,0.0477,0,2
0.142,0.235,0.102,0.159,3.79e-05,0.966,0.0408,0,2
0.115,0.3670000000000001,0.0846,0.11,0.0,0.979,0.0434,0,2
0.186,0.225,0.233,0.132,0.893,0.961,0.0364,0,4
0.0945,0.414,0.145,0.121,0.0,0.969,0.0639,0,2
0.154,0.205,0.135,0.11,0.234,0.976,0.0344,0,2
0.122,0.328,0.0565,0.146,2.55e-06,0.969,0.0496,0,2
0.439,0.476,0.723,0.152,0.128,0.948,0.0367,0,0
0.66,0.81,0.969,0.0928,0.961,0.171,0.295,0,1
0.417,0.955,0.104,0.451,0.0,0.141,0.305,0,9
0.949,0.815,0.78,0.0809,0.949,1.91e-05,0.103,0,1
0.138,0.65,0.655,0.0861,0.922,0.103,0.228,0,1
0.585,0.7709999999999999,0.289,0.3229999999999999,0.0,0.00393,0.165,0,9
0.973,0.769,0.312,0.293,0.642,0.0505,0.0997,0,8
0.899,0.624,0.959,0.0838,0.0,0.349,0.161,0,5
0.477,0.767,0.135,0.107,0.0,0.0245,0.0886,0,9
0.895,0.722,0.892,0.127,1.88e-06,0.406,0.154,0,5
0.626,0.583,0.895,0.154,0.000559,0.398,0.138,0,0
0.918,0.6729999999999999,0.965,0.255,0.0,0.505,0.194,0,0
0.894,0.7609999999999999,0.895,0.119,0.0,0.458,0.0836,0,5
0.879,0.753,0.947,0.28,0.0,0.32,0.113,0,5
0.8740000000000001,0.8059999999999999,0.928,0.316,0.0,0.463,0.143,0,5
0.907,0.75,0.955,0.444,2.45e-06,0.523,0.0726,0,0
0.84,0.789,0.903,0.292,3.56e-06,0.5589999999999999,0.17,0,0
0.888,0.588,0.92,0.107,6.73e-06,0.341,0.0999,0,5
0.877,0.7979999999999999,0.935,0.359,5.460000000000001e-05,0.486,0.0897,0,0
0.848,0.813,0.952,0.132,0.0,0.449,0.104,0,5
0.907,0.674,0.0648,0.115,0.917,0.904,0.0635,0,4
0.366,0.691,0.504,0.493,0.0,0.326,0.361,0,3
0.294,0.8809999999999999,0.765,0.0894,0.917,0.0175,0.0541,0,1
0.465,0.5820000000000001,0.736,0.142,0.0117,0.847,0.0573,0,0
0.7090000000000001,0.667,0.574,0.399,4.28e-06,0.0381,0.101,0,3
0.68,0.604,0.0688,0.173,0.94,0.0021,0.0847,0,8
0.905,0.645,0.0626,0.6559999999999999,0.922,0.125,0.105,0,8
0.594,0.527,0.138,0.114,0.907,0.0044,0.0492,0,8
0.493,0.179,0.118,0.332,0.912,0.731,0.0323,0,4
0.71,0.415,0.575,0.112,1.47e-06,0.0191,0.0322,0,7
0.564,0.49,0.382,0.396,0.0,0.0204,0.19,0,7
0.253,0.441,0.209,0.105,0.408,0.887,0.0641,0,2
0.227,0.309,0.0797,0.115,0.476,0.779,0.0453,0,4
0.155,0.179,0.0482,0.109,0.417,0.906,0.0442,0,4
0.267,0.344,0.28,0.0978,0.0484,0.8959999999999999,0.0431,0,2
0.246,0.401,0.26,0.152,0.0825,0.84,0.0549,0,2
0.213,0.342,0.162,0.0998,0.298,0.8440000000000001,0.0408,0,2
0.134,0.313,0.521,0.36,0.747,0.8390000000000001,0.0386,0,4
0.215,0.305,0.166,0.1,0.721,0.882,0.041,0,4
0.22,0.449,0.518,0.183,0.574,0.948,0.0377,0,4
0.207,0.153,0.126,0.142,0.807,0.882,0.0428,0,4
0.1669999999999999,0.336,0.327,0.106,0.561,0.929,0.0431,0,4
0.0261,0.327,0.0369,0.113,0.8909999999999999,0.966,0.0452,0,4
0.176,0.266,0.255,0.105,0.879,0.971,0.0481,0,4
0.117,0.342,0.0758,0.0705,0.884,0.953,0.0421,0,4
0.0171,0.266,0.1369999999999999,0.108,0.923,0.976,0.0361,0,4
0.0257,0.244,0.037,0.191,0.926,0.971,0.0373,0,4
0.072,0.244,0.1369999999999999,0.122,0.894,0.968,0.04,0,4
0.0296,0.0812,0.304,0.125,0.948,0.984,0.0531,0,4
0.192,0.244,0.108,0.11,0.904,0.961,0.0371,0,4
0.0733,0.285,0.0767,0.101,0.905,0.985,0.0754,0,4
0.0733,0.285,0.0767,0.101,0.905,0.985,0.0754,0,4
0.0877,0.439,0.442,0.113,0.927,0.916,0.0353,0,4
0.257,0.267,0.458,0.115,0.951,0.951,0.0492,0,4
0.0125,0.353,0.0675,0.0868,0.94,0.989,0.0369,0,4
0.211,0.493,0.162,0.109,0.879,0.943,0.0447,0,4
0.033,0.314,0.0862,0.108,0.909,0.974,0.0533,0,4
0.0335,0.301,0.11,0.105,0.924,0.977,0.0417,0,4
0.7340000000000001,0.903,0.8440000000000001,0.26,0.0,0.0631,0.286,0,5
0.486,0.8740000000000001,0.282,0.17,0.0,0.165,0.237,0,9
0.578,0.483,0.159,0.111,0.0,0.0894,0.29,0,9
0.863,0.527,0.594,0.105,0.0,0.00474,0.0651,0,7
0.339,0.7879999999999999,0.29,0.125,3.77e-06,0.237,0.0426,0,9
0.589,0.812,0.294,0.107,0.946,0.5920000000000001,0.0503,0,8
0.688,0.8079999999999999,0.93,0.141,0.943,0.00618,0.0372,0,1
0.64,0.551,0.258,0.106,0.00119,0.271,0.047,0,9
0.878,0.84,0.652,0.0826,8.25e-05,0.54,0.0913,0,0
0.207,0.426,0.26,0.197,0.0451,0.488,0.755,0,2
0.17,0.598,0.0396,0.287,0.00012,0.882,0.428,0,2
0.6409999999999999,0.775,0.4,0.1,0.0,0.0996,0.0569,0,9
0.981,0.76,0.826,0.0507,0.843,0.0167,0.0509,0,1
0.197,0.821,0.4270000000000001,0.126,0.07,0.00125,0.0503,0,9
0.762,0.622,0.362,0.141,0.0,0.442,0.2,0,9
0.5529999999999999,0.73,0.7440000000000001,0.165,0.0,0.326,0.0527,0,0
0.722,0.758,0.529,0.336,0.0,0.259,0.298,0,3
0.537,0.621,0.55,0.0652,0.0,0.13,0.12,0,9
0.614,0.466,0.324,0.112,7.94e-06,0.397,0.32,0,9
0.6779999999999999,0.418,0.289,0.124,0.0,0.236,0.248,0,9
0.695,0.895,0.483,0.183,0.0,0.61,0.0647,0,0
0.903,0.778,0.807,0.119,0.0,0.32,0.0962,0,5
0.5579999999999999,0.7859999999999999,0.305,0.154,5.83e-06,0.22,0.0498,0,9
0.122,0.8009999999999999,0.893,0.109,0.8290000000000001,0.0915,0.0852,0,1
0.7809999999999999,0.816,0.352,0.0927,0.0,0.0456,0.184,0,7
0.529,0.478,0.157,0.21,1.28e-06,0.0237,0.135,0,9
0.594,0.78,0.297,0.113,0.0,0.705,0.363,0,0
0.818,0.5870000000000001,0.532,0.373,0.000272,0.0283,0.1689999999999999,0,7
0.53,0.773,0.259,0.113,0.0,0.0921,0.314,0,9
0.472,0.6940000000000001,0.467,0.233,0.0,0.41,0.0281,0,0
0.46,0.608,0.511,0.107,0.00108,0.8370000000000001,0.149,0,2
0.813,0.597,0.764,0.44,0.8290000000000001,0.0747,0.0331,0,1
0.466,0.397,0.883,0.383,0.0456,0.188,0.111,0,5
0.665,0.5479999999999999,0.374,0.6859999999999999,0.0,0.461,0.301,0,3
0.561,0.81,0.807,0.173,0.119,0.000795,0.115,0,5
0.505,0.807,0.241,0.336,4.27e-06,0.338,0.335,0,9
0.59,0.5,0.322,0.159,0.0,0.0115,0.0383,0,9
0.675,0.8170000000000001,0.27,0.112,0.0,0.594,0.316,0,0
0.7090000000000001,0.7609999999999999,0.436,0.0754,1.58e-06,0.434,0.195,0,0
0.0968,0.629,0.316,0.0894,0.898,0.995,0.189,0,4
0.948,0.672,0.987,0.1369999999999999,0.85,0.0509,0.0802,0,1
0.885,0.807,0.804,0.0848,0.906,0.0479,0.173,0,1
0.364,0.764,0.179,0.0972,0.0,0.257,0.486,0,9
0.955,0.604,0.183,0.0856,0.774,0.00031,0.0509,0,8
0.9,0.573,0.556,0.178,0.971,9.78e-05,0.0572,0,1
0.605,0.481,0.368,0.682,0.0,0.826,0.619,0,2
0.532,0.495,0.385,0.135,0.0,0.0339,0.493,0,9
0.628,0.782,0.254,0.138,0.884,4.5e-05,0.115,0,8
0.807,0.7659999999999999,0.967,0.0817,0.828,0.727,0.0965,0,1
0.633,0.8059999999999999,0.794,0.152,0.956,0.0105,0.0577,0,1
0.326,0.813,0.408,0.0848,0.856,0.000906,0.0752,0,8
0.7759999999999999,0.8540000000000001,0.602,0.196,0.904,0.00247,0.0958,0,1
0.7340000000000001,0.8079999999999999,0.856,0.197,0.943,0.124,0.0472,0,1
0.366,0.593,0.178,0.0826,0.296,0.214,0.0454,0,9
0.597,0.6409999999999999,0.322,0.339,0.157,0.00575,0.0251,0,9
0.94,0.73,0.753,0.096,0.0001629999999999,0.0322,0.0554,0,5
0.853,0.59,0.5479999999999999,0.296,1.11e-06,0.0107,0.144,0,7
0.385,0.8190000000000001,0.652,0.175,0.877,0.00896,0.103,0,1
0.6559999999999999,0.392,0.245,0.134,0.0,0.0653,0.0374,0,7
0.978,0.6759999999999999,0.873,0.354,0.8540000000000001,0.00264,0.0526,0,1
0.625,0.62,0.6920000000000001,0.201,0.919,0.000411,0.302,0,1
0.907,0.541,0.143,0.154,0.9,7.58e-05,0.0342,0,8
0.682,0.748,0.987,0.134,0.805,0.0135,0.061,0,1
0.588,0.649,0.81,0.174,0.737,0.00175,0.108,0,1
0.688,0.501,0.391,0.0918,0.0,0.343,0.0579,0,9
0.556,0.5920000000000001,0.128,0.106,0.888,0.89,0.0515,0,4
0.382,0.823,0.73,0.0848,0.887,0.00546,0.13,0,1
0.67,0.7290000000000001,0.6,0.239,0.0,0.0158,0.163,0,5
0.716,0.6,0.151,0.477,0.000111,0.0252,0.0787,0,7
0.9,0.659,0.972,0.106,0.888,0.00663,0.0399,0,1
0.591,0.888,0.672,0.123,0.0,0.307,0.409,0,0
0.8340000000000001,0.8079999999999999,0.594,0.101,0.943,0.273,0.0978,0,1
0.782,0.481,0.752,0.746,0.0,0.0168,0.118,0,3
0.934,0.446,0.308,0.161,0.0105,6.890000000000001e-05,0.101,0,7
0.66,0.772,0.6829999999999999,0.0687,0.877,0.118,0.0795,0,1
0.0711,0.462,0.2,0.17,0.866,0.981,0.0445,0,4
0.722,0.7709999999999999,0.51,0.177,0.0209,0.018,0.0306,0,7
0.0177,0.362,0.0443,0.0668,0.823,0.992,0.0667,0,4
0.0481,0.532,0.0462,0.0726,0.855,0.992,0.065,0,4
0.118,0.284,0.0386,0.108,0.8740000000000001,0.987,0.0374,0,4
0.6859999999999999,0.775,0.464,0.6659999999999999,0.785,0.00105,0.038,0,8
0.8370000000000001,0.835,0.838,0.0736,0.8759999999999999,0.0272,0.0402,0,1
0.7190000000000001,0.532,0.518,0.466,0.0,0.0477,0.403,0,3
0.831,0.6709999999999999,0.8909999999999999,0.433,0.47,0.0183,0.0722,0,1
0.792,0.535,0.589,0.0801,0.000464,0.0431,0.452,0,7
0.659,0.634,0.804,0.178,0.0,0.00414,0.355,0,5
0.5670000000000001,0.809,0.772,0.14,0.8690000000000001,0.00232,0.0673,0,1
0.848,0.809,0.954,0.0795,0.918,5.1e-05,0.0479,0,1
0.762,0.809,0.371,0.157,0.927,7.92e-05,0.0428,0,8
0.6779999999999999,0.596,0.957,0.345,0.95,0.0102,0.0481,0,1
0.662,0.7140000000000001,0.883,0.287,0.612,0.0645,0.0535,0,1
0.8029999999999999,0.6,0.68,0.6659999999999999,0.0,0.0375,0.311,0,3
0.637,0.512,0.8440000000000001,0.506,0.0,0.14,0.341,0,3
0.853,0.522,0.645,0.727,0.195,0.0352,0.282,0,3
0.379,0.54,0.192,0.115,0.1369999999999999,0.8490000000000001,0.431,0,2
0.5479999999999999,0.489,0.398,0.737,4.6e-05,0.126,0.391,0,3
0.916,0.652,0.904,0.334,9.33e-06,0.0284,0.0413,0,5
0.539,0.8009999999999999,0.154,0.097,0.897,5.320000000000001e-05,0.25,0,8
0.7120000000000001,0.8009999999999999,0.61,0.087,9.65e-05,0.35,0.147,0,0
0.47,0.6459999999999999,0.25,0.113,0.0,0.0538,0.0769,0,9
0.563,0.794,0.556,0.267,0.0,0.273,0.258,0,9
0.878,0.6509999999999999,0.545,0.272,2.4100000000000006e-05,0.00351,0.0488,0,7
0.337,0.216,0.123,0.191,0.816,0.904,0.0378,0,4
0.836,0.682,0.687,0.148,3.4e-05,0.0954,0.0404,0,5
0.667,0.913,0.515,0.211,5.33e-06,0.0927,0.195,0,5
0.917,0.525,0.765,0.245,0.129,0.0137,0.125,0,5
0.639,0.6609999999999999,0.277,0.0979,0.0,0.00117,0.188,0,9
0.313,0.846,0.713,0.0848,0.7909999999999999,0.0011,0.152,0,1
0.612,0.556,0.654,0.329,0.155,0.113,0.0551,0,5
0.616,0.588,0.194,0.219,0.7559999999999999,0.000871,0.0419,0,8
0.341,0.511,0.312,0.119,2.42e-05,0.552,0.0351,0,2
0.404,0.703,0.6729999999999999,0.249,0.872,0.0912,0.0415,0,1
0.393,0.6579999999999999,0.639,0.13,0.0,0.772,0.2,0,0
0.528,0.583,0.846,0.552,0.893,0.528,0.0854,0,1
0.758,0.8109999999999999,0.858,0.118,0.947,1.95e-05,0.0598,0,1
0.487,0.807,0.383,0.151,0.938,0.00162,0.0417,0,8
0.46,0.878,0.309,0.108,0.00398,0.119,0.0513,0,9
0.7979999999999999,0.503,0.251,0.125,0.523,0.023,0.33,0,8
0.452,0.8690000000000001,0.855,0.18,0.0,0.408,0.345,0,0
0.72,0.82,0.647,0.214,0.0,0.0168,0.29,0,5
0.711,0.583,0.5539999999999999,0.263,0.799,0.111,0.0345,0,1
0.632,0.458,0.423,0.116,0.0,0.555,0.409,0,0
0.8340000000000001,0.7509999999999999,0.163,0.0902,0.316,0.011,0.0559,0,7
0.597,0.5770000000000001,0.547,0.284,0.0,0.413,0.36,0,0
0.428,0.809,0.0982,0.224,0.0,0.00346,0.117,0,9
0.505,0.628,0.938,0.255,0.523,0.173,0.0325,0,1
0.327,0.883,0.792,0.0826,0.7,0.0101,0.0368,0,1
0.797,0.552,0.758,0.328,0.0,0.322,0.0588,0,5
0.586,0.674,0.685,0.115,0.00177,0.283,0.0483,0,5
0.936,0.479,0.504,0.24,0.304,0.033,0.111,0,7
0.5379999999999999,0.7040000000000001,0.723,0.109,0.0,0.247,0.362,0,5
0.517,0.6559999999999999,0.677,0.0949,0.899,0.175,0.0353,0,1
0.935,0.706,0.469,0.232,0.5579999999999999,0.0109,0.0395,0,8
0.843,0.657,0.645,0.5479999999999999,7.22e-06,0.182,0.403,0,3
0.825,0.772,0.906,0.114,0.867,0.7440000000000001,0.0396,0,1
0.902,0.546,0.7929999999999999,0.212,0.652,0.176,0.0341,0,1
0.479,0.775,0.239,0.179,0.86,0.000998,0.0462,0,8
0.664,0.6890000000000001,1.0,0.19,0.902,0.247,0.0505,0,1
0.616,0.564,0.365,0.124,0.871,0.289,0.0412,0,8
0.7859999999999999,0.635,0.851,0.457,0.71,0.0006309999999999,0.0476,0,1
0.877,0.7340000000000001,0.365,0.096,0.0,0.256,0.0372,0,7
0.529,0.715,0.308,0.121,0.00185,0.0864,0.039,0,9
0.54,0.752,0.711,0.14,0.862,0.8170000000000001,0.0645,0,1
0.517,0.6859999999999999,0.364,0.12,0.0,0.153,0.0364,0,9
0.701,0.736,0.283,0.217,0.0,0.0586,0.0598,0,9
0.535,0.342,0.368,0.158,0.958,0.211,0.0711,0,8
0.966,0.421,0.456,0.897,0.0,0.0872,0.373,0,3
0.8640000000000001,0.66,0.952,0.292,0.856,0.00211,0.0477,0,1
0.274,0.352,0.8220000000000001,0.185,0.0394,0.969,0.0352,0,2
0.691,0.531,0.295,0.21,0.915,0.0648,0.0307,0,8
0.716,0.669,0.662,0.1369999999999999,0.229,0.00488,0.206,0,5
0.585,0.448,0.3229999999999999,0.268,0.308,0.0131,0.0474,0,7
0.927,0.7859999999999999,0.539,0.645,0.0,0.0271,0.258,0,3
0.5670000000000001,0.687,0.362,0.0784,0.7070000000000001,0.0736,0.0811,0,8
0.522,0.701,0.963,0.0848,0.941,0.8,0.113,0,1
0.821,0.552,0.662,0.053,0.0,0.0376,0.0365,0,5
0.892,0.363,0.893,0.491,0.828,0.133,0.0861,0,1
0.539,0.8859999999999999,0.527,0.104,0.0,0.00217,0.33,0,9
0.47,0.261,0.512,0.132,0.0318,0.35,0.0306,0,9
0.217,0.389,0.662,0.176,0.291,0.836,0.048,0,2
0.687,0.74,0.193,0.116,0.0,0.178,0.243,0,9
0.515,0.603,0.4270000000000001,0.0648,0.0,0.486,0.322,0,0
0.609,0.713,0.607,0.104,0.0,0.5670000000000001,0.221,0,0
0.8640000000000001,0.433,0.7070000000000001,0.207,0.605,0.0738,0.0618,0,1
0.8140000000000001,0.759,0.812,0.368,0.0,0.184,0.0924,0,5
0.488,0.528,0.348,0.103,8.209999999999999e-05,0.541,0.0455,0,2
0.944,0.635,0.8440000000000001,0.105,0.0,0.183,0.0641,0,5
0.5670000000000001,0.76,0.615,0.0834,0.0,0.105,0.124,0,5
0.818,0.544,0.181,0.109,7.73e-06,0.0149,0.0345,0,7
0.456,0.64,0.227,0.103,0.0,0.447,0.0626,0,9
0.5670000000000001,0.765,0.524,0.0909,0.0,0.249,0.183,0,9
0.5660000000000001,0.5820000000000001,0.327,0.108,0.0,0.416,0.0624,0,9
0.802,0.449,0.255,0.16,9.38e-06,0.0126,0.236,0,7
0.425,0.66,0.438,0.336,0.0313,0.0008529999999999,0.0305,0,9
0.482,0.7440000000000001,0.218,0.126,0.669,0.0014,0.0405,0,8
0.488,0.76,0.3,0.111,1.1e-05,0.199,0.0593,0,9
0.8590000000000001,0.5770000000000001,0.46,0.269,0.0,0.148,0.403,0,7
0.487,0.293,0.1639999999999999,0.161,0.804,0.0215,0.039,0,8
0.894,0.747,0.478,0.132,0.0,0.0951,0.204,0,7
0.537,0.708,0.947,0.454,0.0,0.305,0.204,0,5
0.792,0.755,0.974,0.228,0.732,0.0938,0.0326,0,1
0.73,0.51,0.449,0.0971,0.381,0.161,0.0345,0,7
0.54,0.722,0.532,0.147,0.0,0.386,0.4320000000000001,0,0
0.7979999999999999,0.665,0.73,0.304,0.0,0.622,0.33,0,0
0.962,0.397,0.542,0.238,0.0,0.00628,0.0639,0,7
0.823,0.75,0.973,0.225,0.0675,0.0781,0.0406,0,5
0.542,0.6890000000000001,0.557,0.105,0.0,0.733,0.5379999999999999,0,0
0.5589999999999999,0.716,0.903,0.234,0.0,0.6,0.269,0,0
0.966,0.467,0.308,0.395,0.188,8.94e-06,0.135,0,7
0.752,0.524,0.622,0.1639999999999999,0.0,0.0447,0.56,0,7
0.634,0.833,0.914,0.224,4.52e-05,0.0543,0.0323,0,5
0.924,0.55,0.691,0.0721,0.0,0.226,0.378,0,5
0.356,0.617,0.433,0.075,0.0,0.403,0.0349,0,9
0.73,0.809,0.363,0.113,0.955,4.44e-05,0.0678,0,8
0.606,0.502,0.449,0.0469,0.0,0.232,0.336,0,9
0.789,0.5429999999999999,0.423,0.449,0.871,0.0193,0.0331,0,8
0.873,0.515,0.454,0.067,5.48e-06,0.0369,0.0532,0,7
0.212,0.525,0.396,0.104,5.820000000000001e-05,0.8690000000000001,0.0316,0,2
0.8440000000000001,0.557,0.732,0.0846,0.0,0.342,0.399,0,5
0.5670000000000001,0.7759999999999999,0.302,0.113,0.0,0.0374,0.488,0,9
0.774,0.598,0.6759999999999999,0.153,0.0,0.0101,0.0328,0,5
0.618,0.7340000000000001,0.54,0.316,0.0,0.0128,0.0431,0,7
0.402,0.635,0.155,0.152,0.000609,0.301,0.0544,0,9
0.866,0.7070000000000001,0.737,0.152,0.000211,0.189,0.252,0,5
0.6409999999999999,0.79,0.171,0.178,0.0,0.000915,0.235,0,9
0.6629999999999999,0.924,0.14,0.0992,0.0,0.0569,0.0517,0,9
0.359,0.8029999999999999,0.0333,0.0896,0.879,0.0613,0.237,0,8
0.662,0.552,0.399,0.143,4.33e-05,0.445,0.0514,0,9
0.637,0.665,0.0388,0.0816,4.6e-05,0.235,0.0881,0,9
0.371,0.375,0.1669999999999999,0.0864,0.0784,0.6579999999999999,0.0275,0,2
0.764,0.785,0.8029999999999999,0.125,0.0,0.0141,0.171,0,5
0.805,0.6659999999999999,0.421,0.362,0.0,0.166,0.385,0,7
0.741,0.785,0.971,0.044,0.933,0.000101,0.189,0,1
0.6579999999999999,0.735,0.653,0.835,0.0,0.00535,0.365,0,3
0.852,0.71,0.532,0.429,0.00226,0.00937,0.463,0,3
0.409,0.8340000000000001,0.198,0.111,0.0,0.194,0.21,0,9
0.7140000000000001,0.7040000000000001,0.255,0.596,0.0,0.0435,0.0615,0,3
0.691,0.677,0.4,0.11,0.027,0.241,0.0449,0,9
0.6609999999999999,0.6759999999999999,0.213,0.226,0.00339,0.0007059999999999,0.119,0,9
0.98,0.804,0.946,0.113,0.951,0.000105,0.0782,0,1
0.665,0.466,0.0505,0.1,0.836,0.0147,0.0314,0,8
0.4970000000000001,0.816,0.0351,0.101,0.00332,0.0247,0.0577,0,9
0.434,0.517,0.104,0.0741,0.912,0.491,0.0405,0,4
0.595,0.65,0.573,0.28,0.000115,0.0649,0.393,0,9
0.8,0.765,0.465,0.0916,0.923,0.716,0.036,0,1
0.615,0.655,0.933,0.0847,1.24e-05,0.279,0.1,0,5
0.5660000000000001,0.805,0.632,0.106,0.957,0.000135,0.0845,0,1
0.873,0.7,0.54,0.38,0.816,0.00536,0.0619,0,1
0.0111,0.294,0.259,0.0684,0.878,0.995,0.0748,0,4
0.00425,0.526,0.143,0.0992,0.947,0.996,0.0602,0,4
0.0873,0.49,0.0797,0.102,0.853,0.987,0.0748,0,4
0.0233,0.279,0.0985,0.0606,0.917,0.987,0.0463,0,4
0.00137,0.265,0.166,0.0987,0.953,0.989,0.0533,0,4
0.0308,0.358,0.0393,0.073,0.924,0.993,0.0537,0,4
0.0959,0.29,0.0378,0.0896,0.88,0.989,0.0417,0,4
0.177,0.227,0.0473,0.106,0.894,0.987,0.0377,0,4
0.406,0.443,0.8370000000000001,0.0955,0.875,0.989,0.0394,0,4
0.782,0.638,0.564,0.0672,0.00289,0.136,0.0289,0,7
0.8140000000000001,0.537,0.519,0.095,0.00379,0.481,0.0279,0,0
0.457,0.764,0.334,0.314,0.0,0.0235,0.208,0,9
0.738,0.565,0.555,0.293,1.36e-06,0.348,0.0319,0,7
0.813,0.8079999999999999,0.639,0.171,0.949,0.00767,0.052,0,1
0.926,0.638,0.441,0.0505,0.8640000000000001,0.00054,0.0809,0,8
0.7190000000000001,0.75,0.344,0.0827,0.00203,0.0027,0.0551,0,7
0.423,0.816,0.0373,0.265,0.93,0.0263,0.0911,0,8
0.5,0.648,0.315,0.393,0.0,0.059,0.505,0,9
0.952,0.7190000000000001,0.913,0.131,0.805,0.00169,0.055,0,1
0.65,0.735,0.329,0.424,0.521,0.0182,0.19,0,8
0.36,0.747,0.509,0.118,0.0,0.397,0.387,0,0
0.184,0.843,0.39,0.0848,0.389,9.03e-05,0.0699,0,9
0.509,0.738,0.306,0.188,0.0,0.129,0.0924,0,9
0.856,0.8079999999999999,0.385,0.119,0.972,0.000385,0.0656,0,8
0.555,0.723,0.639,0.097,0.0,0.0201,0.291,0,5
0.495,0.601,0.3229999999999999,0.095,0.0,0.00186,0.0431,0,9
0.935,0.555,0.491,0.1,7.82e-06,0.0534,0.254,0,7
0.531,0.8079999999999999,0.898,0.0856,0.943,4.1e-05,0.072,0,1
0.7190000000000001,0.68,0.442,0.585,0.0,0.0597,0.0299,0,3
0.454,0.232,0.223,0.0943,0.0,0.565,0.0319,0,2
